id,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange,index,Name_CN
10109,VERI,"Veritone, Inc.",5.04,97414521.12,,2017.0,Technology,EDP Services,https://www.nasdaq.com/symbol/veri,NASDAQ,3252,
10110,VRML,"Vermillion, Inc.",0.72,54275532.48,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vrml,NASDAQ,3253,
10111,VRNA,Verona Pharma plc,6.8,62633290.4,9210778.0,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrna,NASDAQ,3254,
10112,VRRM,Verra Mobility Corporation,9.44,1473174700.48,,2017.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/vrrm,NASDAQ,3255,
10113,VRCA,Verrica Pharmaceuticals Inc.,10.48,269297968.08,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrca,NASDAQ,3256,
10114,VTNR,"Vertex Energy, Inc",1.42,57048245.82,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/vtnr,NASDAQ,3257,
10115,VRTX,Vertex Pharmaceuticals Incorporated,186.15,47572128215.25,,1991.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrtx,NASDAQ,3258,
10116,VERU,Veru Inc.,1.39,87038760.07,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/veru,NASDAQ,3259,
10117,VIA,Viacom Inc.,32.65,13153669291.15,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/via,NASDAQ,3260,
10118,VIAB,Viacom Inc.,29.59,10281344714.08,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/viab,NASDAQ,3261,
10119,VSAT,"ViaSat, Inc.",62.02,3699507202.58,,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vsat,NASDAQ,3262,
10120,VIAV,Viavi Solutions Inc.,10.49,2396150304.64,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/viav,NASDAQ,3263,
10121,VICL,Vical Incorporated,0.9048,19739153.8968,,1993.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vicl,NASDAQ,3264,
10122,VICR,Vicor Corporation,42.89,1722733035.9,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vicr,NASDAQ,3265,
10123,VCTR,"Victory Capital Holdings, Inc.",10.71,725550170.94,,2018.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/vctr,NASDAQ,3266,
10124,CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,31.29,0,,,,,https://www.nasdaq.com/symbol/ciz,NASDAQ,3267,
10125,VSDA,VictoryShares Dividend Accelerator ETF,28.38,0,,,,,https://www.nasdaq.com/symbol/vsda,NASDAQ,3268,
10126,CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,23.66,0,,,,,https://www.nasdaq.com/symbol/cey,NASDAQ,3269,
10127,CEZ,VictoryShares Emerging Market Volatility Wtd ETF,24.96,0,,,,,https://www.nasdaq.com/symbol/cez,NASDAQ,3270,
10128,CID,VictoryShares International High Div Volatility Wtd ETF,31.1601,0,,,,,https://www.nasdaq.com/symbol/cid,NASDAQ,3271,
10129,CIL,VictoryShares International Volatility Wtd ETF,36.0568,0,,,,,https://www.nasdaq.com/symbol/cil,NASDAQ,3272,
10130,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,44.4208,31094560,,,,,https://www.nasdaq.com/symbol/cfo,NASDAQ,3273,
10131,CFA,VictoryShares US 500 Volatility Wtd ETF,46.2562,9251240,,,,,https://www.nasdaq.com/symbol/cfa,NASDAQ,3274,
10132,CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,40.32,102816000,,,,,https://www.nasdaq.com/symbol/csf,NASDAQ,3275,
10133,CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,42.781,27807650,,,,,https://www.nasdaq.com/symbol/cdc,NASDAQ,3276,
10134,CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,43.05,0,,,,,https://www.nasdaq.com/symbol/cdl,NASDAQ,3277,
10135,VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,27.48,0,,,,,https://www.nasdaq.com/symbol/vsmv,NASDAQ,3278,
10136,CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,42.65,0,,,,,https://www.nasdaq.com/symbol/csb,NASDAQ,3279,
10137,CSA,VictoryShares US Small Cap Volatility Wtd ETF,43.5099,39159127.5495,,,,,https://www.nasdaq.com/symbol/csa,NASDAQ,3280,
10138,VRAY,"ViewRay, Inc.",7.48,716062000.72,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vray,NASDAQ,3281,
10139,VKTX,"Viking Therapeutics, Inc.",8.0,571678856,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktx,NASDAQ,3282,
10140,VKTXW,"Viking Therapeutics, Inc.",6.65,0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktxw,NASDAQ,3283,
10141,VBFC,Village Bank and Trust Financial Corp.,32.22,46207443.06,,,Finance,Major Banks,https://www.nasdaq.com/symbol/vbfc,NASDAQ,3284,
10142,VLGEA,"Village Super Market, Inc.",26.65,383078399.6,,,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/vlgea,NASDAQ,3285,
10143,VIOT,"Viomi Technology Co., Ltd",7.59,86526000,11400000.0,2018.0,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/viot,NASDAQ,3286,云米
10144,VNOM,Viper Energy Partners LP,29.5,3660137452,,2014.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/vnom,NASDAQ,3287,
10145,VIRC,Virco Manufacturing Corporation,4.23,65742473.88,,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/virc,NASDAQ,3288,
10146,VTSI,"VirTra, Inc.",3.9,30856047.3,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/vtsi,NASDAQ,3289,
10147,VIRT,"Virtu Financial, Inc.",26.6,5033745616.2,,2015.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/virt,NASDAQ,3290,
10148,VRTS,"Virtus Investment Partners, Inc.",87.6,626042335.2,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrts,NASDAQ,3291,
10149,VRTSP,"Virtus Investment Partners, Inc.",80.83,0,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrtsp,NASDAQ,3292,
10150,BBC,Virtus LifeSci Biotech Clinical Trials ETF,25.2205,25220600.882,,,,,https://www.nasdaq.com/symbol/bbc,NASDAQ,3293,
10151,BBP,Virtus LifeSci Biotech Products ETF,40.295,40295161.18,,,,,https://www.nasdaq.com/symbol/bbp,NASDAQ,3294,
10152,VRTU,Virtusa Corporation,46.8,1399863207.6,,2007.0,Technology,EDP Services,https://www.nasdaq.com/symbol/vrtu,NASDAQ,3295,
10153,VTGN,"VistaGen Therapeutics, Inc.",1.7,52797265.5,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtgn,NASDAQ,3296,
10154,VC,Visteon Corporation,71.29,2060977218.14,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/vc,NASDAQ,3297,
10155,VTL,"Vital Therapies, Inc.",0.2215,9384887.221,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtl,NASDAQ,3298,
10156,VIVE,"Viveve Medical, Inc.",1.17,36903483.63,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vive,NASDAQ,3299,
10157,VVPR,VivoPower International PLC,1.0142,13749890.7392,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/vvpr,NASDAQ,3300,
10158,VVUS,"VIVUS, Inc.",4.6,48897645.8,,1994.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vvus,NASDAQ,3301,
10159,VOD,Vodafone Group Plc,19.11,9061450883.94,474173254.0,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vod,NASDAQ,3302,沃达丰
10160,VOXX,VOXX International Corporation,5.17,125109109.18,,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/voxx,NASDAQ,3303,
10161,VYGR,"Voyager Therapeutics, Inc.",8.54,278035703.96,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vygr,NASDAQ,3304,
10162,VSEC,VSE Corporation,29.61,322189548.66,,,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/vsec,NASDAQ,3305,
10163,VTVT,vTv Therapeutics Inc.,2.83,122938839.38,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtvt,NASDAQ,3306,
10164,VUZI,Vuzix Corporation,4.77,131592384.54,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vuzi,NASDAQ,3307,
10165,WTRH,Waitr Holdings Inc.,11.75,641380071.5,,2016.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wtrh,NASDAQ,3308,
10166,WBA,"Walgreens Boots Alliance, Inc.",72.0,67928020992,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/wba,NASDAQ,3309,
10167,WAFD,"Washington Federal, Inc.",28.82,2348700915.22,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wafd,NASDAQ,3310,
10168,WASH,"Washington Trust Bancorp, Inc.",52.42,906581359.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wash,NASDAQ,3311,
10169,WSBF,"Waterstone Financial, Inc.",16.72,482026548.08,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wsbf,NASDAQ,3312,
10170,WVE,WAVE Life Sciences Ltd.,44.0,1296403768,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/wve,NASDAQ,3313,
10171,WSTG,"Wayside Technology Group, Inc.",10.49,47168222.06,,,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/wstg,NASDAQ,3314,
10172,WCFB,"WCF Bancorp, Inc.",8.2,21004644.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wcfb,NASDAQ,3315,
10173,WDFC,WD-40 Company,179.86,2486445612.54,,1973.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wdfc,NASDAQ,3316,
10174,WB,Weibo Corporation,57.24,3668358711.96,64087329.0,2014.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wb,NASDAQ,3317,微博
10175,WTW,Weight Watchers International Inc,32.76,2189582642.52,,2001.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/wtw,NASDAQ,3318,
10176,WEBK,"Wellesley Bancorp, Inc.",28.5,71983305,,2012.0,Finance,Banks,https://www.nasdaq.com/symbol/webk,NASDAQ,3319,
10177,WEN,Wendy&#39;s Company (The),16.43,3818381865.05,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wen,NASDAQ,3320,
10178,WERN,"Werner Enterprises, Inc.",31.12,2215566709.36,,1986.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/wern,NASDAQ,3321,
10179,WSBC,"WesBanco, Inc.",39.46,2154444419.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wsbc,NASDAQ,3322,
10180,WTBA,West Bancorporation,19.9,324280330.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wtba,NASDAQ,3323,
10181,WABC,Westamerica Bancorporation,61.6,1646408825.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wabc,NASDAQ,3324,
10182,WSTL,"Westell Technologies, Inc.",2.275,35540921.325,,1995.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/wstl,NASDAQ,3325,
10183,WBND,Western Asset Total Return ETF,25.449,0,,,,,https://www.nasdaq.com/symbol/wbnd,NASDAQ,3326,
10184,WDC,Western Digital Corporation,37.83,10948935947.04,,,Technology,Electronic Components,https://www.nasdaq.com/symbol/wdc,NASDAQ,3327,西部数据
10185,WNEB,"Western New England Bancorp, Inc.",9.02,264428849.74,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb,NASDAQ,3328,
10186,WPRT,Westport Fuel Systems Inc,1.61,214038043.24,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wprt,NASDAQ,3329,
10187,WWR,"Westwater Resources, Inc.",0.15,9949892.55,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr,NASDAQ,3330,
10188,WEYS,"Weyco Group, Inc.",28.43,288157382.4,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/weys,NASDAQ,3331,
10189,WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.05,9925912.5,,2012.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlr,NASDAQ,3332,
10190,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",12.29,0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrd,NASDAQ,3333,
10191,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",10.01,7207200,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrp,NASDAQ,3334,
10192,WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.01,0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrw,NASDAQ,3335,
10193,WHF,"WhiteHorse Finance, Inc.",13.85,284562543.2,,,,,https://www.nasdaq.com/symbol/whf,NASDAQ,3336,
10194,WHFBZ,"WhiteHorse Finance, Inc.",25.32,0,,,,,https://www.nasdaq.com/symbol/whfbz,NASDAQ,3337,
10195,WHLM,"Wilhelmina International, Inc.",6.2,32647761.6,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/whlm,NASDAQ,3338,
10196,WVVI,"Willamette Valley Vineyards, Inc.",7.14,35446737.06,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvi,NASDAQ,3339,
10197,WVVIP,"Willamette Valley Vineyards, Inc.",5.24,0,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvip,NASDAQ,3340,
10198,WLDN,"Willdan Group, Inc.",33.25,363602848,,2006.0,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/wldn,NASDAQ,3341,
10199,WLFC,Willis Lease Finance Corporation,37.4,232214393.4,,1996.0,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/wlfc,NASDAQ,3342,
10200,WLTW,Willis Towers Watson Public Limited Company,156.92,20389959933.64,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/wltw,NASDAQ,3343,
10201,WSC,WillScot Corporation,10.17,1101691437.75,,2015.0,,,https://www.nasdaq.com/symbol/wsc,NASDAQ,3344,
10202,WIN,"Windstream Holdings, Inc.",3.03,130095904.26,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/win,NASDAQ,3345,
10203,WING,Wingstop Inc.,67.37,1973674686.39,,2015.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wing,NASDAQ,3346,
10204,WINA,Winmark Corporation,157.5,614439315,,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/wina,NASDAQ,3347,
10205,WINS,Wins Finance Holdings Inc.,29.0,575291618,,2014.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wins,NASDAQ,3348,
10206,WTFC,Wintrust Financial Corporation,72.68,4098594835.12,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wtfc,NASDAQ,3349,
10207,WTFCM,Wintrust Financial Corporation,26.36,0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wtfcm,NASDAQ,3350,
10208,AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,42.6899,25613940,,,,,https://www.nasdaq.com/symbol/agnd,NASDAQ,3351,
10209,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,65.4,143880000,,,,,https://www.nasdaq.com/symbol/cxse,NASDAQ,3352,
10210,EMCG,WisdomTree Emerging Markets Consumer Growth Fund,20.95,27235000,,,,,https://www.nasdaq.com/symbol/emcg,NASDAQ,3353,
10211,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,69.46,41676000,,,,,https://www.nasdaq.com/symbol/emcb,NASDAQ,3354,
10212,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,23.17,64876000,,,,,https://www.nasdaq.com/symbol/dgre,NASDAQ,3355,
10213,DXGE,WisdomTree Germany Hedged Equity Fund,27.442,52139800,,,,,https://www.nasdaq.com/symbol/dxge,NASDAQ,3356,
10214,HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,23.26,260512000,,,,,https://www.nasdaq.com/symbol/hyzd,NASDAQ,3357,
10215,AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,47.422,80617400,,,,,https://www.nasdaq.com/symbol/agzd,NASDAQ,3358,
10216,WETF,"WisdomTree Investments, Inc.",6.74,1031463489.24,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/wetf,NASDAQ,3359,
10217,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,38.26,95650000,,,,,https://www.nasdaq.com/symbol/dxjs,NASDAQ,3360,
10218,GULF,WisdomTree Middle East Dividend Fund,19.5414,17587260,,,,,https://www.nasdaq.com/symbol/gulf,NASDAQ,3361,
10219,HYND,WisdomTree Negative Duration High Yield Bond Fund,20.11,54297000,,,,,https://www.nasdaq.com/symbol/hynd,NASDAQ,3362,
10220,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,39.46,2418898000,,,,,https://www.nasdaq.com/symbol/dgrw,NASDAQ,3363,
10221,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,33.492,113872800,,,,,https://www.nasdaq.com/symbol/dgrs,NASDAQ,3364,
10222,WIX,Wix.com Ltd.,101.57,4762453772.3,,2013.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wix,NASDAQ,3365,
10223,WWD,"Woodward, Inc.",76.05,4702549696.65,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wwd,NASDAQ,3366,
10224,WDAY,"Workday, Inc.",165.34,36374800000,,,Technology,EDP Services,https://www.nasdaq.com/symbol/wday,NASDAQ,3367,工时公司
10225,WKHS,"Workhorse Group, Inc.",0.84,48947584.56,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/wkhs,NASDAQ,3368,
10226,WRLD,World Acceptance Corporation,114.33,1127913925.92,,1991.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wrld,NASDAQ,3369,
10227,WRTC,"Wrap Technologies, Inc.",3.225,88250857.575,,,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/wrtc,NASDAQ,3370,
10228,WMGI,Wright Medical Group N.V.,28.63,3581086494.3,,2011.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/wmgi,NASDAQ,3371,
10229,WMGIZ,Wright Medical Group N.V.,0.0095,0,,,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/wmgiz,NASDAQ,3372,
10230,WSFS,WSFS Financial Corporation,40.7,1276736533.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wsfs,NASDAQ,3373,
10231,WVFC,WVS Financial Corp.,14.96,29433994.48,,,Finance,Banks,https://www.nasdaq.com/symbol/wvfc,NASDAQ,3374,
10232,WYNN,"Wynn Resorts, Limited",111.5,12124344757,,2002.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/wynn,NASDAQ,3375,
10233,XBIT,XBiotech Inc.,5.69,203814502.68,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xbit,NASDAQ,3376,
10234,XELB,"Xcel Brands, Inc",1.35,24684123.6,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/xelb,NASDAQ,3377,
10235,XEL,Xcel Energy Inc.,50.25,25829674041,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/xel,NASDAQ,3378,
10236,XNCR,"Xencor, Inc.",34.57,1944020857.24,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xncr,NASDAQ,3379,
10237,XBIO,"Xenetic Biosciences, Inc.",2.0614,19385176.7846,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xbio,NASDAQ,3380,
10238,XENE,Xenon Pharmaceuticals Inc.,7.7,194350679.6,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xene,NASDAQ,3381,
10239,XERS,"Xeris Pharmaceuticals, Inc.",17.17,358287694.92,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xers,NASDAQ,3382,
10240,XGTI,"XG Technology, Inc",0.3902,7296956.9512,,2013.0,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/xgti,NASDAQ,3383,
10241,XLNX,"Xilinx, Inc.",90.49,22897900433.15,,1990.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/xlnx,NASDAQ,3384,赛灵思
10242,XOMA,XOMA Corporation,14.06,122054550.68,,1986.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xoma,NASDAQ,3385,
10243,XPER,Xperi Corporation,20.45,990151392.45,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/xper,NASDAQ,3386,
10244,XSPA,"XpresSpa Group, Inc. ",0.19,6563838.42,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/xspa,NASDAQ,3387,
10245,XTLB,XTL Biopharmaceuticals Ltd.,1.85,5237960.5,2831330.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xtlb,NASDAQ,3388,
10246,XNET,Xunlei Limited,3.55,138122054.55,38907621.0,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/xnet,NASDAQ,3389,迅雷
10247,YNDX,Yandex N.V.,29.81,9670300325.84,,2011.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/yndx,NASDAQ,3390,Yandex
10248,YRIV,Yangtze River Port and Logistics Limited ,2.95,508971066.75,,,Finance,Real Estate,https://www.nasdaq.com/symbol/yriv,NASDAQ,3391,
10249,YTRA,"Yatra Online, Inc.",4.99,225217427.47,,,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/ytra,NASDAQ,3392,
10250,YTEN,"Yield10 Bioscience, Inc.",1.06,10627359.66,,,Basic Industries,Containers/Packaging,https://www.nasdaq.com/symbol/yten,NASDAQ,3393,
10251,YIN,Yintech Investment Holdings Limited,6.75,99619490.25,14758443.0,2016.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/yin,NASDAQ,3394,银科控股
10252,YMAB,"Y-mAbs Therapeutics, Inc.",23.11,790215621.26,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ymab,NASDAQ,3395,
10253,YOGA,"YogaWorks, Inc.",0.58,9644708.64,,2017.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/yoga,NASDAQ,3396,
10254,YGYI,"Youngevity International, Inc.",6.52,167959816.16,,,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/ygyi,NASDAQ,3397,
10255,YRCW,"YRC Worldwide, Inc.",5.55,187859552.4,,,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/yrcw,NASDAQ,3398,
10256,YY,YY Inc.,70.97,3513891692.41,49512353.0,2012.0,Technology,EDP Services,https://www.nasdaq.com/symbol/yy,NASDAQ,3399,欢聚时代
10257,ZFGN,"Zafgen, Inc.",4.73,174398789.4,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zfgn,NASDAQ,3400,
10258,ZAGG,ZAGG Inc,11.12,309060150.48,,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/zagg,NASDAQ,3401,
